study.name,dint,SD,id,YofPub,cont.type,outcome,time,treatments,cf.timely,ssci,setting,ed.level,Age,profic,motivation,Ss.aware,random.grp,equiv.grp,rel.inter,rel.intra,genre,sourced,timed,Location,Length,instruction,graded,acc.measure,cf.training,error.type,cf.scope,cf.type,error.key,cf.provider,cf.revision,cf.oral
Ev_Hart_StngKras,1.093603367,0.407071559,14,2011,1,1,2,35,0,1,1,2,2,2,99,99,99,0,1,0,2,0,1,0,1,1,88,3,99,0,0,2,1,0,1,0
Fazio,-0.130891968,0.361261646,15,2001,1,1,2,99,1,1,1,0,0,77,99,99,1,99,0,0,4,0,0,0,4,99,99,1,99,0,1,0,88,1,2,0
Fazio,-0.546790608,0.384087069,15,2001,1,1,2,99,1,1,1,0,0,77,99,99,1,99,0,0,4,0,0,0,4,99,99,1,99,0,1,1,88,1,2,0
Frear_Chiu,1.048502535,0.449398177,16,2016,0,1,1,1,88,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,14,0,2,2,1,88,1,0,0
Frear_Chiu,1.160978919,0.432551811,16,2016,0,1,2,1,88,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,14,0,2,2,1,88,1,0,0
Frear_Chiu,1.050774363,0.438925654,16,2016,0,1,1,1,88,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,14,0,2,2,1,88,1,0,0
Frear_Chiu,0.988105134,0.405327586,16,2016,0,1,2,1,88,1,2,2,2,99,99,1,0,99,1,0,5,1,0,0,99,99,0,14,0,2,2,1,88,1,0,0
Guo,0.634801654,0.292624867,17,2015,1,1,1,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,1,88,0,0,0
Guo,0.907663758,0.310212572,17,2015,1,1,3,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,,1,88,0,0,0
Guo,0.992871666,0.314234312,17,2015,1,1,4,1,0,2,2,2,2,1,99,1,1,1,0,0,5,0,1,0,1,0,0,1,0,0,1,1,88,0,0,0
